Position,Track Name,Artist,Streams,date,region,spotify_id
48,No Guidance (feat. Drake),Chris Brown,3216358,2020-01-03--2020-01-10,us,6XHVuErjQ4XNm6nDPVCxVX
49,Death,Trippie Redd,3176458,2020-01-03--2020-01-10,us,3Kd6Wp3lG5HXMB2dlvuy7y
50,Start Wit Me (feat. Gunna),Roddy Ricch,3156095,2020-01-03--2020-01-10,us,7A20WnLkjtZU2d7hIB6Ziu
51,MIDDLE CHILD,J. Cole,3031578,2020-01-03--2020-01-10,us,2JvzF1RMd7lE3KmFlsyZD8
52,Wow.,Post Malone,3020295,2020-01-03--2020-01-10,us,7xQAfvXzm3AkraOtGPWIZg
53,Yellow Hearts,Ant Saunders,3019176,2020-01-03--2020-01-10,us,2W4yABdLc4Jnds67Poi5Nl
54,Had Enough (feat. Quavo & Offset),Don Toliver,3012901,2020-01-03--2020-01-10,us,2jrAaawDRCn1JjeouxAyDN
55,Make No Sense,YoungBoy Never Broke Again,2938857,2020-01-03--2020-01-10,us,6klLvorLoo1sxvZcjJIY8I
56,July,Noah Cyrus,2876332,2020-01-03--2020-01-10,us,5a6pdCHlWS2ekOOQ70QnAr
57,ORANGE SODA,Baby Keem,2862847,2020-01-03--2020-01-10,us,5FkoSXiJPKTNyYgALRJFhD
58,GOODMORNINGTOKYO!,TOKYO’S REVENGE,2824898,2020-01-03--2020-01-10,us,0Q2n5yzl2XRqYbV77tZNYp
59,Camelot,NLE Choppa,2803556,2020-01-03--2020-01-10,us,4sWuPniHClkInYAnzXAYUF
60,when the party's over,Billie Eilish,2797897,2020-01-03--2020-01-10,us,43zdsphuZLzwA9k4DJhU0I
61,Peta (feat. Meek Mill),Roddy Ricch,2797486,2020-01-03--2020-01-10,us,4bl1HBZliBuYpFZjWgefE4
62,Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,2765353,2020-01-03--2020-01-10,us,6ztvsy3C6hPjVg9j4x1XKJ
63,High Fashion (feat. Mustard),Roddy Ricch,2733491,2020-01-03--2020-01-10,us,07KXEDMj78x68D884wgVEm
64,All Girls Are The Same,Juice WRLD,2717356,2020-01-03--2020-01-10,us,4VXIryQMWpIdGgYR4TrjT1
65,Tusa,KAROL G,2672855,2020-01-03--2020-01-10,us,7k4t7uLgtOxPwTpFmtJNTY
66,Lights Up,Harry Styles,2641202,2020-01-03--2020-01-10,us,4jAIqgrPjKLTY9Gbez25Qb
67,Baby (Lil Baby feat. DaBaby),Quality Control,2630443,2020-01-03--2020-01-10,us,5MPPttjfGap2C6j6eKcO6J
68,Legends,Juice WRLD,2605382,2020-01-03--2020-01-10,us,1Knctxx9vGZxpZfF66BIEa
69,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,2592546,2020-01-03--2020-01-10,us,4Yxc55NX3tAXC2mHRAhtcW
70,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,2577807,2020-01-03--2020-01-10,us,7CZyCXKG6d5ALeq41sLzbw
71,If the World Was Ending - feat. Julia Michaels,JP Saxe,2569283,2020-01-03--2020-01-10,us,2kJwzbxV2ppxnQoYw4GLBZ
72,SLOW DANCING IN THE DARK,Joji,2563355,2020-01-03--2020-01-10,us,0rKtyWc8bvkriBthvHKY8d
73,VALENTINO,24kGoldn,2541856,2020-01-03--2020-01-10,us,6piAUJJQFD8oHDUr0b7l7q
74,Hate Me (with Juice WRLD),Ellie Goulding,2529323,2020-01-03--2020-01-10,us,6kls8cSlUyHW2BUOkDJIZE
75,Pop Out (feat. Lil Tjay),Polo G,2516935,2020-01-03--2020-01-10,us,6uFn47ACjqYkc0jADwEdj1
76,lovely (with Khalid),Billie Eilish,2491248,2020-01-03--2020-01-10,us,0u2P5u6lvoDfwTYjAADbn4
77,Before You Go,Lewis Capaldi,2486978,2020-01-03--2020-01-10,us,2gMXnyrvIjhVBUZwvLZDMP
78,SICKO MODE,Travis Scott,2478652,2020-01-03--2020-01-10,us,2xLMifQCjDGFmkHkpNLD9h
79,Into the Unknown,Idina Menzel,2474739,2020-01-03--2020-01-10,us,3Z0oQ8r78OUaHvGPiDBR3W
80,The London (feat. J. Cole & Travis Scott),Young Thug,2472173,2020-01-03--2020-01-10,us,3s4mrPrEFFPF0LmAfutW0n
81,Murder On My Mind,YNW Melly,2451476,2020-01-03--2020-01-10,us,7eBqSVxrzQZtK2mmgRG6lC
82,Vete,Bad Bunny,2423803,2020-01-03--2020-01-10,us,5DxXgozhkPLgrbKFY91w0c
83,7 rings,Ariana Grande,2413328,2020-01-03--2020-01-10,us,6ocbgoVGwYJhOv1GgI9NsF
84,Drip Too Hard (Lil Baby & Gunna),Lil Baby,2411621,2020-01-03--2020-01-10,us,78QR3Wp35dqAhFEc2qAGjE
85,Going Bad (feat. Drake),Meek Mill,2394477,2020-01-03--2020-01-10,us,2IRZnDFmlqMuOrYOLnZZyc
86,Graveyard,Halsey,2391061,2020-01-03--2020-01-10,us,6V9fHiv84WlVTg7CSnIVY2
87,WHAT TO DO? (feat. Don Toliver),JACKBOYS,2390464,2020-01-03--2020-01-10,us,4AO1XhrgJczQ9bNVxdfKQe
88,Let Me Know (I Wonder Why Freestyle),Juice WRLD,2386871,2020-01-03--2020-01-10,us,3wwo0bJvDSorOpNfzEkfXx
89,How Do You Sleep?,Sam Smith,2353037,2020-01-03--2020-01-10,us,6b2RcmUt1g9N9mQ3CbjX2Y
90,GANG GANG,JACKBOYS,2342997,2020-01-03--2020-01-10,us,6uJONCdr2rC65BNmCnTBWK
91,Beautiful People (feat. Khalid),Ed Sheeran,2342650,2020-01-03--2020-01-10,us,70eFcWOvlMObDhURTqT4Fv
92,F.N,Lil Tjay,2297296,2020-01-03--2020-01-10,us,0RLLvYBopDwooCyvnTwgYu
93,Maniac,Conan Gray,2275101,2020-01-03--2020-01-10,us,7hpJ9tATWb2vztlq99hERP
94,RITMO (Bad Boys For Life),Black Eyed Peas,2274853,2020-01-03--2020-01-10,us,6cy3ki60hLwimwIje7tALf
95,Enemies (feat. DaBaby),Post Malone,2261666,2020-01-03--2020-01-10,us,0Xek5rqai2jcOWCYWJfVCF
96,Trampoline (with ZAYN),SHAED,2239963,2020-01-03--2020-01-10,us,1iQDltZqI7BXnHrFy4Qo1k
97,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,2236954,2020-01-03--2020-01-10,us,1wJRveJZLSb1rjhnUHQiv6
98,EARFQUAKE,"Tyler, The Creator",2226222,2020-01-03--2020-01-10,us,5hVghJ4KaYES3BFUATCYn0
99,6 Kiss,Trippie Redd,2225448,2020-01-03--2020-01-10,us,7tgjDlQsMR8RvkdlNCJA58
100,Up All Night,Khalid,2221247,2020-01-03--2020-01-10,us,1mpD5Q8IM32I4bF6eCpU74
101,Hot (feat. Gunna),Young Thug,2216922,2020-01-03--2020-01-10,us,5Z8HZM6iQMhhqyPcCGY5g9
102,FML,Arizona Zervas,2216270,2020-01-03--2020-01-10,us,6lruHh1jF7ezgbLv72xYmf
103,SAD!,XXXTENTACION,2215949,2020-01-03--2020-01-10,us,3ee8Jmje8o58CHK66QrVC2
104,Panini,Lil Nas X,2207112,2020-01-03--2020-01-10,us,1000nHvUdawXuUHgBod4Wv
105,20/20,Lil Tjay,2200712,2020-01-03--2020-01-10,us,4Hqh0dS4x07zuRw6eBTO7p
106,Lalala,Y2K,2188817,2020-01-03--2020-01-10,us,51Fjme0JiitpyXKuyQiCDo
107,rockstar (feat. 21 Savage),Post Malone,2185027,2020-01-03--2020-01-10,us,0e7ipj03S05BNilyu5bRzt
108,Heartless (feat. Morgan Wallen),Diplo,2171386,2020-01-03--2020-01-10,us,0rFQ5cKYJ9WtHSKp9sxVYt
109,Talk (feat. Disclosure),Khalid,2160183,2020-01-03--2020-01-10,us,6TqXcAFInzjp0bODyvrWEq
110,Juicy,Doja Cat,2156099,2020-01-03--2020-01-10,us,7f5trao56t7sB7f14QDTmp
111,One Man Band,Old Dominion,2153703,2020-01-03--2020-01-10,us,08dFHFTx6r67MTsYn5ilDR
112,Cash Shit (feat. DaBaby),Megan Thee Stallion,2138913,2020-01-03--2020-01-10,us,2rMAtCaTj16NptyVfEIeAC
113,I Fall Apart,Post Malone,2132837,2020-01-03--2020-01-10,us,75ZvA4QfFiZvzhj2xkaWAh
114,Heart On Ice,Rod Wave,2127729,2020-01-03--2020-01-10,us,6fWa5CRgy0z30OeGZyMBvD
115,I Don't Care (with Justin Bieber),Ed Sheeran,2127256,2020-01-03--2020-01-10,us,0hVXuCcriWRGvwMV1r5Yn9
116,Better Now,Post Malone,2120560,2020-01-03--2020-01-10,us,7dt6x5M1jzdTEt8oCbisTK
117,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,2090569,2020-01-03--2020-01-10,us,07Oz5StQ7GRoygNLaXs2pd
118,Jocelyn Flores,XXXTENTACION,2079614,2020-01-03--2020-01-10,us,7m9OqQk4RVRkw9JJdeAw96
119,Hop Off A Jet (feat. Travis Scott),Young Thug,2069663,2020-01-03--2020-01-10,us,3RZftiuTcLOqpsd8ZlwNhr
120,Sucker,Jonas Brothers,2062198,2020-01-03--2020-01-10,us,22vgEDb5hykfaTwLuskFGD
121,Immortal,21 Savage,2060196,2020-01-03--2020-01-10,us,4IO8X9W69dIQe0EC5ALXhq
122,Somebody,Internet Money,2050934,2020-01-03--2020-01-10,us,735RSTb2xbtWbDtKD9XDYi
123,Old Town Road - Remix,Lil Nas X,2047952,2020-01-03--2020-01-10,us,2YpeDb67231RjR0MgVLzsG
124,Armed And Dangerous,Juice WRLD,2038884,2020-01-03--2020-01-10,us,5wujBwqG7INdStqGd4tRMX
125,Happier,Marshmello,2020294,2020-01-03--2020-01-10,us,2dpaYNEQHiRxtZbfNsse99
126,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,2014407,2020-01-03--2020-01-10,us,4vUmTMuQqjdnvlZmAH61Qk
127,Sanguine Paradise,Lil Uzi Vert,1994385,2020-01-03--2020-01-10,us,3XiNC94b4Tq1xwv70sQJGN
128,Mean It,Lauv,1964965,2020-01-03--2020-01-10,us,5ACkb3CikcSZPF0h7FSZAp
129,Ransom (with Juice WRLD) - Remix,Lil Tecca,1961745,2020-01-03--2020-01-10,us,2WsuSYJNXGKXVYkHPnq2yp
130,One Thing Right,Marshmello,1961556,2020-01-03--2020-01-10,us,4hPpVbbakQNv8YTHYaOJP4
131,Lean Wit Me,Juice WRLD,1937592,2020-01-03--2020-01-10,us,3oDkdAySo1VQQG0ptV7uwa
132,It's You,Ali Gatie,1934314,2020-01-03--2020-01-10,us,5DqdesEfbRyOlSS3Tf6c29
133,ocean eyes,Billie Eilish,1933838,2020-01-03--2020-01-10,us,2uIX8YMNjGMD7441kqyyNU
134,Without Me,Halsey,1929725,2020-01-03--2020-01-10,us,5p7ujcrUXASCNwRaWNHR1C
135,XO Tour Llif3,Lil Uzi Vert,1895957,2020-01-03--2020-01-10,us,7GX5flRQZVHRAGd6B4TmDO
136,goosebumps,Travis Scott,1894675,2020-01-03--2020-01-10,us,6gBFPUFcJLzWGx4lenP6h2
137,Eastside (with Halsey & Khalid),benny blanco,1888969,2020-01-03--2020-01-10,us,7FGq80cy8juXBCD2nrqdWU
138,UP THE SMOKE (with Offset),Stunna 4 Vegas,1887998,2020-01-03--2020-01-10,us,09TZsMHXEtQkdmMJZPLKup
139,Panini - DaBaby Remix,Lil Nas X,1880826,2020-01-03--2020-01-10,us,4SDgTLDYrJ2UrHbkRkg7MD
140,Hot Shower,Chance the Rapper,1866354,2020-01-03--2020-01-10,us,00ko9WaS4jOX1kEk3gvHjf
141,Speechless,Dan + Shay,1857357,2020-01-03--2020-01-10,us,3GJ4hzg4lrGwU51Y3VARbF
142,BEST ON EARTH (feat. BIA) - Bonus,Russ,1830709,2020-01-03--2020-01-10,us,2Xo3rLHjXfdb4avN68aQyi
143,Look At Her Now,Selena Gomez,1830560,2020-01-03--2020-01-10,us,4yI3HpbSFSgFZtJP2kDe5m
144,"thank u, next",Ariana Grande,1828075,2020-01-03--2020-01-10,us,3e9HZxeyfWwjeyPAMmWSSQ
145,Beautiful Crazy,Luke Combs,1808229,2020-01-03--2020-01-10,us,2rxQMGVafnNaRaXlRMWPde
146,Love Me More,Trippie Redd,1806170,2020-01-03--2020-01-10,us,6uYgCE2OEulOw5zhHvZsHf
147,Pure Water (with Migos),Mustard,1798911,2020-01-03--2020-01-10,us,3j84U36KvLeXNDPv4t5pI8
148,Better,Khalid,1796037,2020-01-03--2020-01-10,us,6zeeWid2sgw4lap2jV61PZ
149,Moonlight,XXXTENTACION,1793977,2020-01-03--2020-01-10,us,0JP9xo3adEtGSdUEISiszL
150,Did It Again,Lil Tecca,1774350,2020-01-03--2020-01-10,us,4guBZjUyrGoHsTahO3IHdj
151,Fuck Love (feat. Trippie Redd),XXXTENTACION,1773677,2020-01-03--2020-01-10,us,7AQim7LbvFVZJE3O8TYgf2
152,You Need To Calm Down,Taylor Swift,1770274,2020-01-03--2020-01-10,us,6RRNNciQGZEXnqk8SQ9yv5
153,How I Move (feat. Lil Baby),Flipp Dinero,1765285,2020-01-03--2020-01-10,us,14X1WxiHXdVRJ99cMCBzOE
154,The Less I Know The Better,Tame Impala,1761497,2020-01-03--2020-01-10,us,6K4t31amVTZDgR3sKmwUJJ
155,Shotta Flow (feat. Blueface) [Remix],NLE Choppa,1754671,2020-01-03--2020-01-10,us,5BJMeoCXXgbRAWfp6fTulr
156,bury a friend,Billie Eilish,1754439,2020-01-03--2020-01-10,us,4SSnFejRGlZikf02HLewEF
157,Bad Bad Bad (feat. Lil Baby),Young Thug,1750891,2020-01-03--2020-01-10,us,1GeNui6m825V8jP4uKiIaH
158,Envy Me,Calboy,1738168,2020-01-03--2020-01-10,us,7rvyVWja33WG9R97oeJAjx
159,Slide,H.E.R.,1727758,2020-01-03--2020-01-10,us,2rTnVB1bvwxHtaIl4uVu7f
160,Faucet Failure,Ski Mask The Slump God,1725406,2020-01-03--2020-01-10,us,1ThmUihH9dF8EV08ku5AXN
161,Millions,Young Thug,1712574,2020-01-03--2020-01-10,us,43YQDj1KOPMFAUcTEPKy4p
162,GATTI,JACKBOYS,1710996,2020-01-03--2020-01-10,us,40mjsnRjCpycdUw3xhS20g
163,Good as Hell,Lizzo,1703493,2020-01-03--2020-01-10,us,3Yh9lZcWyKrK9GjbhuS0hR
164,Famous Hoes,NLE Choppa,1702982,2020-01-03--2020-01-10,us,35Xf2ABjPzUXKz19akd7Jj
165,Graduation (with Juice WRLD),benny blanco,1701543,2020-01-03--2020-01-10,us,6cjSh516BbrNUs213jDAGm
166,High Hopes,Panic! At The Disco,1679097,2020-01-03--2020-01-10,us,1rqqCSm0Qe4I9rUvWncaom
167,Best Part (feat. Daniel Caesar),H.E.R.,1677395,2020-01-03--2020-01-10,us,4OBZT9EnhYIV17t4pGw7ig
168,Yes Indeed,Lil Baby,1673212,2020-01-03--2020-01-10,us,6vN77lE9LK6HP2DewaN6HZ
169,LA CANCIÓN,J Balvin,1672707,2020-01-03--2020-01-10,us,0fea68AdmYNygeTGI4RC18
170,Cherry,Harry Styles,1671575,2020-01-03--2020-01-10,us,2IOFZdYYkFxEHVz1w34PoL
171,Whiskey Glasses,Morgan Wallen,1667730,2020-01-03--2020-01-10,us,6foY66mWZN0pSRjZ408c00
172,Callaita,Bad Bunny,1664198,2020-01-03--2020-01-10,us,2TH65lNHgvLxCKXM3apjxI
173,Nice To Meet Ya,Niall Horan,1662491,2020-01-03--2020-01-10,us,3cphb8kdsjElYR7r5icK3H
174,Golden,Harry Styles,1662339,2020-01-03--2020-01-10,us,45S5WTQEGOB1VHr1Q4FuPl
175,i love you,Billie Eilish,1659022,2020-01-03--2020-01-10,us,6CcJMwBtXByIz4zQLzFkKc
176,I Like Me Better,Lauv,1655038,2020-01-03--2020-01-10,us,2P91MQbaiQOfbiz9VqhqKQ
177,HUMBLE.,Kendrick Lamar,1652721,2020-01-03--2020-01-10,us,7KXjTSCq5nL1LoYtL7XAwS
178,Noticed,Lil Mosey,1644937,2020-01-03--2020-01-10,us,7zLYKWcXnYeHHWidalz7rj
179,Dancing With A Stranger (with Normani),Sam Smith,1636721,2020-01-03--2020-01-10,us,6Qs4SXO9dwPj5GKvVOv8Ki
180,Congratulations,Post Malone,1629193,2020-01-03--2020-01-10,us,3a1lNhkSLSkpJE4MSHpDu9
181,a lot,21 Savage,1623125,2020-01-03--2020-01-10,us,2t8yVaLvJ0RenpXUIAC52d
182,My Type,Saweetie,1615307,2020-01-03--2020-01-10,us,5KBARWIxeMGkvUax9VtVC9
183,Tequila,Dan + Shay,1597512,2020-01-03--2020-01-10,us,42fw0rxRO2xbesF6mJfd4Y
184,I.F.L.Y.,Bazzi,1592721,2020-01-03--2020-01-10,us,4a6q8CR2hzLk2plDkSxkfD
185,God's Plan,Drake,1590238,2020-01-03--2020-01-10,us,6DCZcSspjsKoFjzjrWoCdn
186,Ayy Macarena,Tyga,1588417,2020-01-03--2020-01-10,us,6LcauUZjF1eXQrgqMUecHX
187,No Role Modelz,J. Cole,1581125,2020-01-03--2020-01-10,us,62vpWI1CHwFy7tMIcSStl8
188,Chanel,Frank Ocean,1578678,2020-01-03--2020-01-10,us,6Nle9hKrkL1wQpwNfEkxjh
189,Saint-Tropez,Post Malone,1573863,2020-01-03--2020-01-10,us,05mDaV9Vb3wrzjF6OPZnhq
190,wish you were gay,Billie Eilish,1567567,2020-01-03--2020-01-10,us,3Fj47GNK2kUF0uaEDgXLaD
191,20 Min,Lil Uzi Vert,1565590,2020-01-03--2020-01-10,us,0uxSUdBrJy9Un0EYoBowng
192,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,1565352,2020-01-03--2020-01-10,us,2zjGJ0dChMR0KxBZS15aqo
193,Follow God,Kanye West,1559592,2020-01-03--2020-01-10,us,2QpGZOhTCHHiKmpSO9FW4h
194,Never Seen the Rain,Tones And I,1556276,2020-01-03--2020-01-10,us,2grAr8pWMuLWn8ZYEE9wDV
195,Hollywood's Bleeding,Post Malone,1556013,2020-01-03--2020-01-10,us,7sWRlDoTDX8geTR8zzr2vt
196,I,Lil Skies,1547924,2020-01-03--2020-01-10,us,4ZT9FnbFu1PaBfV3itxiqT
197,Love Me,Lil Tecca,1542802,2020-01-03--2020-01-10,us,4e0FYxSROat25pH16zMTZI
198,Young Dumb & Broke,Khalid,1542419,2020-01-03--2020-01-10,us,5Z3GHaZ6ec9bsiI5BenrbY
199,Youngblood,5 Seconds of Summer,1541047,2020-01-03--2020-01-10,us,2iUXsYOEPhVqEBwsqP70rE
200,LOYAL (feat. Drake),PARTYNEXTDOOR,1536996,2020-01-03--2020-01-10,us,5bvnqVuq7UFl0txSlHpsfS
1,The Box,Roddy Ricch,24966901,2020-01-10--2020-01-17,us,0nbXyq5TXYPCO7pr3N8S4I
2,Life Is Good (feat. Drake),Future,19857892,2020-01-10--2020-01-17,us,5yY9lUy8nbvjM1Uyo1Uqoc
3,Good News,Mac Miller,10602587,2020-01-10--2020-01-17,us,3ClBKQkKoaUQ6UOhe2xlJK
4,ROXANNE,Arizona Zervas,9694099,2020-01-10--2020-01-17,us,696DnlkuDOXcMAnKlTgXXK
5,BOP,DaBaby,8702093,2020-01-10--2020-01-17,us,6Ozh9Ok6h4Oi1wUSLtBseN
6,Yummy,Justin Bieber,8000710,2020-01-10--2020-01-17,us,41L3O37CECZt3N7ziG2z7l
7,Circles,Post Malone,7859515,2020-01-10--2020-01-17,us,21jGcNKet2qwijlDFuPiPb
8,Falling,Trevor Daniel,7278775,2020-01-10--2020-01-17,us,4TnjEaWOeW0eKTKIEvJyCa
9,Futsal Shuffle 2020,Lil Uzi Vert,7237819,2020-01-10--2020-01-17,us,2Ec33AVlkTTq8BHFgBTdQs
10,Suicidal,YNW Melly,7153726,2020-01-10--2020-01-17,us,1iSqfoUFnQwV0QW1EfUit8
11,Bandit (with YoungBoy Never Broke Again),Juice WRLD,7129959,2020-01-10--2020-01-17,us,6Gg1gjgKi2AK4e0qzsR7sd
12,Rare,Selena Gomez,7051232,2020-01-10--2020-01-17,us,7HMmFQsKsljwTw8bS7lu19
13,Dance Monkey,Tones And I,6946479,2020-01-10--2020-01-17,us,1rgnBhdG2JDFTbYkYRZAku
14,Ballin' (with Roddy Ricch),Mustard,6769542,2020-01-10--2020-01-17,us,3QzAOrNlsabgbMwlZt7TAY
15,You should be sad,Halsey,6348620,2020-01-10--2020-01-17,us,2usxQITOSDqvkYiI0oIwao
16,Blinding Lights,The Weeknd,6219918,2020-01-10--2020-01-17,us,0sf12qNH5qcw8qpgymFOqD
17,everything i wanted,Billie Eilish,5944121,2020-01-10--2020-01-17,us,3ZCTVFBt2Brf31RLEnCkWJ
18,Sum 2 Prove,Lil Baby,5770137,2020-01-10--2020-01-17,us,2u3EyuCqqV31woqGvO9LBz
19,Lose You To Love Me,Selena Gomez,5601540,2020-01-10--2020-01-17,us,4l0Mvzj72xxOpRrp6h8nHi
20,Adore You,Harry Styles,5585825,2020-01-10--2020-01-17,us,3jjujdWJ72nww5eGnfs2E7
21,Don't Start Now,Dua Lipa,5459978,2020-01-10--2020-01-17,us,6WrI0LAC5M1Rw2MnX2ZvEg
22,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,5342847,2020-01-10--2020-01-17,us,2FvD20Z8aoWIePi7PoN8sG
23,SUGAR,BROCKHAMPTON,5070654,2020-01-10--2020-01-17,us,6U0FIYXCQ3TGrk4tFpLrEA
24,VIBEZ,DaBaby,5068910,2020-01-10--2020-01-17,us,0fySG6A6qLE8IvDpayb5bM
25,hot girl bummer,blackbear,4991158,2020-01-10--2020-01-17,us,7aiClxsDWFRQ0Kzk5KI5ku
26,My Oh My (feat. DaBaby),Camila Cabello,4978196,2020-01-10--2020-01-17,us,3yOlyBJuViE2YSGn3nVE1K
